"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","commentLikeCount","commentPublishedAt","commentUpdatedAt","commentId","parentId","moderationStatus","videoPublishedAt","videoTitle","videoChannelTitle"
"240","7cSKU4V5AKw","Thanks Dean.  Hopefully, it&#39;ll relieve tightness my hips, hamstrings, knees &amp; calves with all this work from home week 6!  Appreciate your channel!","Thanks Dean.  Hopefully, it'll relieve tightness my hips, hamstrings, knees & calves with all this work from home week 6!  Appreciate your channel!","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-26T23:18:19Z","2020-04-26T23:18:19Z","UgyNQm0oQVi-6xvsyal4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"241","7cSKU4V5AKw","Teach different poses in yoga","Teach different poses in yoga","MADHAN S","https://yt3.ggpht.com/a/AATXAJza1k9hVEBPojRz6WaH32BQZFrXmC5AT7zs_A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCC-_s-u1UrERPD3lN4ZWw0w","UCC-_s-u1UrERPD3lN4ZWw0w","TRUE","none","0","2020-04-24T07:25:47Z","2020-04-24T07:25:47Z","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"242","7cSKU4V5AKw","Teach different poses in yoga","Teach different poses in yoga","MADHAN S","https://yt3.ggpht.com/a/AATXAJza1k9hVEBPojRz6WaH32BQZFrXmC5AT7zs_A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCC-_s-u1UrERPD3lN4ZWw0w","UCC-_s-u1UrERPD3lN4ZWw0w","TRUE","none","0","2020-04-24T07:25:47Z","2020-04-24T07:25:47Z","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"243","7cSKU4V5AKw","To achieve any goal, just start and continue and don&#39;t think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","To achieve any goal, just start and continue and don't think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","i can 20 min","https://yt3.ggpht.com/a/AATXAJwBXMPWq47_T253wkFJeVz31JX4ghwUIOoHzg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4-JQwaM0Hm_QOsh3IsOwYg","UC4-JQwaM0Hm_QOsh3IsOwYg","TRUE","none","0","2020-04-24T07:17:41Z","2020-04-24T07:17:41Z","UgzSAKURYS58lQodcTR4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"244","7cSKU4V5AKw","To achieve any goal, just start and continue and don&#39;t think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","To achieve any goal, just start and continue and don't think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","i can 20 min","https://yt3.ggpht.com/a/AATXAJwBXMPWq47_T253wkFJeVz31JX4ghwUIOoHzg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4-JQwaM0Hm_QOsh3IsOwYg","UC4-JQwaM0Hm_QOsh3IsOwYg","TRUE","none","0","2020-04-24T07:17:41Z","2020-04-24T07:17:41Z","UgzSAKURYS58lQodcTR4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"245","7cSKU4V5AKw","Dude, a full workout! Thank you !!","Dude, a full workout! Thank you !!","Adam khan","https://yt3.ggpht.com/a/AATXAJybrwD4yVvTK7Y5FimpOVcBbJUVfkHdym4B0w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTR90ak-gpwSG88iBNS4XnQ","UCTR90ak-gpwSG88iBNS4XnQ","TRUE","none","0","2020-04-23T21:54:43Z","2020-04-23T21:54:43Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"246","7cSKU4V5AKw","Dude, a full workout! Thank you !!","Dude, a full workout! Thank you !!","Adam khan","https://yt3.ggpht.com/a/AATXAJybrwD4yVvTK7Y5FimpOVcBbJUVfkHdym4B0w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTR90ak-gpwSG88iBNS4XnQ","UCTR90ak-gpwSG88iBNS4XnQ","TRUE","none","0","2020-04-23T21:54:43Z","2020-04-23T21:54:43Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"247","7cSKU4V5AKw","K, will do 2x this week.","K, will do 2x this week.","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-27T19:17:44Z","2020-04-27T19:17:44Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797yETSGspfD","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"248","7cSKU4V5AKw","K, will do 2x this week.","K, will do 2x this week.","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-27T19:17:44Z","2020-04-27T19:17:44Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797yETSGspfD","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"249","7cSKU4V5AKw","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","1","2020-04-27T15:12:42Z","2020-04-27T15:12:42Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797xnQo3omDc","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"250","7cSKU4V5AKw","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","1","2020-04-27T15:12:42Z","2020-04-27T15:12:42Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797xnQo3omDc","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"251","7cSKU4V5AKw","Yeah that&#39;s what these videos do.","Yeah that's what these videos do.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:55:41Z","2020-04-24T14:55:41Z","Ugx7wiLLmXUi2mU6a1x4AaABAg.97pEbMRtlqx97q25SOuJc1","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"252","7cSKU4V5AKw","Yeah that&#39;s what these videos do.","Yeah that's what these videos do.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:55:41Z","2020-04-24T14:55:41Z","Ugx7wiLLmXUi2mU6a1x4AaABAg.97pEbMRtlqx97q25SOuJc1","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"253","7cSKU4V5AKw","You&#39;re welcome, Adam! Enjoy.","You're welcome, Adam! Enjoy.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:47:11Z","2020-04-24T14:47:11Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg.97oDFh8aSIf97q17DsFRSZ","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"254","7cSKU4V5AKw","You&#39;re welcome, Adam! Enjoy.","You're welcome, Adam! Enjoy.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:47:11Z","2020-04-24T14:47:11Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg.97oDFh8aSIf97q17DsFRSZ","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"255","7cSKU4V5AKw","The bent knee stretch against the wall from a killer! I need to add that into my usual rotation. Whew.","The bent knee stretch against the wall from a killer! I need to add that into my usual rotation. Whew.","catulk","https://yt3.ggpht.com/a/AATXAJz1c98X2dAPq7G6Es73VrlblT1RhXlHiMR3XA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCw7GyNWZhDurnJuXQPifRXg","UCw7GyNWZhDurnJuXQPifRXg","TRUE","none","0","2020-05-04T17:53:35Z","2020-05-04T17:53:35Z","UgxL9_e_E9J2vTvdZlR4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"256","7cSKU4V5AKw","The bent knee stretch against the wall from a killer! I need to add that into my usual rotation. Whew.","The bent knee stretch against the wall from a killer! I need to add that into my usual rotation. Whew.","catulk","https://yt3.ggpht.com/a/AATXAJz1c98X2dAPq7G6Es73VrlblT1RhXlHiMR3XA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCw7GyNWZhDurnJuXQPifRXg","UCw7GyNWZhDurnJuXQPifRXg","TRUE","none","0","2020-05-04T17:53:35Z","2020-05-04T17:53:35Z","UgxL9_e_E9J2vTvdZlR4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"257","7cSKU4V5AKw","Dean, thank you for your great work! It’s been challenging getting back both to my yoga and power routines after 4 weeks of solo lockdown. I had no motivation and lost both flexibility and strenght (gained some weight too). I was able to move to my family’s house and now feel much better and motivated to get back to exercice. Your videos have helped me a lot to combine strenght and stretch with these easy going (yet challenging), intelligent routines. There’s still a lot of work to recover my physical condition but I’m on right track and feel confident about it. I will definetely try the paid subscription once I’m done with your free videos. Good luck to all those in the same situation than me.","Dean, thank you for your great work! It’s been challenging getting back both to my yoga and power routines after 4 weeks of solo lockdown. I had no motivation and lost both flexibility and strenght (gained some weight too). I was able to move to my family’s house and now feel much better and motivated to get back to exercice. Your videos have helped me a lot to combine strenght and stretch with these easy going (yet challenging), intelligent routines. There’s still a lot of work to recover my physical condition but I’m on right track and feel confident about it. I will definetely try the paid subscription once I’m done with your free videos. Good luck to all those in the same situation than me.","Alexandre Villegas","https://yt3.ggpht.com/a/AATXAJztwcqTltq4-zj_h59WZ28_KHgGdV9tfKSKSw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVbPA51ao68ZEDh_9gky6DQ","UCVbPA51ao68ZEDh_9gky6DQ","TRUE","none","0","2020-04-28T20:37:03Z","2020-04-28T20:37:34Z","Ugx0noj9aqQ-_9DEPU94AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"258","7cSKU4V5AKw","Dean, thank you for your great work! It’s been challenging getting back both to my yoga and power routines after 4 weeks of solo lockdown. I had no motivation and lost both flexibility and strenght (gained some weight too). I was able to move to my family’s house and now feel much better and motivated to get back to exercice. Your videos have helped me a lot to combine strenght and stretch with these easy going (yet challenging), intelligent routines. There’s still a lot of work to recover my physical condition but I’m on right track and feel confident about it. I will definetely try the paid subscription once I’m done with your free videos. Good luck to all those in the same situation than me.","Dean, thank you for your great work! It’s been challenging getting back both to my yoga and power routines after 4 weeks of solo lockdown. I had no motivation and lost both flexibility and strenght (gained some weight too). I was able to move to my family’s house and now feel much better and motivated to get back to exercice. Your videos have helped me a lot to combine strenght and stretch with these easy going (yet challenging), intelligent routines. There’s still a lot of work to recover my physical condition but I’m on right track and feel confident about it. I will definetely try the paid subscription once I’m done with your free videos. Good luck to all those in the same situation than me.","Alexandre Villegas","https://yt3.ggpht.com/a/AATXAJztwcqTltq4-zj_h59WZ28_KHgGdV9tfKSKSw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVbPA51ao68ZEDh_9gky6DQ","UCVbPA51ao68ZEDh_9gky6DQ","TRUE","none","0","2020-04-28T20:37:03Z","2020-04-28T20:37:34Z","Ugx0noj9aqQ-_9DEPU94AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"259","7cSKU4V5AKw","Thanks Dean.  Hopefully, it&#39;ll relieve tightness my hips, hamstrings, knees &amp; calves with all this work from home week 6!  Appreciate your channel!","Thanks Dean.  Hopefully, it'll relieve tightness my hips, hamstrings, knees & calves with all this work from home week 6!  Appreciate your channel!","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-26T23:18:19Z","2020-04-26T23:18:19Z","UgyNQm0oQVi-6xvsyal4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"260","7cSKU4V5AKw","Thanks Dean.  Hopefully, it&#39;ll relieve tightness my hips, hamstrings, knees &amp; calves with all this work from home week 6!  Appreciate your channel!","Thanks Dean.  Hopefully, it'll relieve tightness my hips, hamstrings, knees & calves with all this work from home week 6!  Appreciate your channel!","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-26T23:18:19Z","2020-04-26T23:18:19Z","UgyNQm0oQVi-6xvsyal4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"261","7cSKU4V5AKw","Teach different poses in yoga","Teach different poses in yoga","MADHAN S","https://yt3.ggpht.com/a/AATXAJza1k9hVEBPojRz6WaH32BQZFrXmC5AT7zs_A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCC-_s-u1UrERPD3lN4ZWw0w","UCC-_s-u1UrERPD3lN4ZWw0w","TRUE","none","0","2020-04-24T07:25:47Z","2020-04-24T07:25:47Z","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"262","7cSKU4V5AKw","Teach different poses in yoga","Teach different poses in yoga","MADHAN S","https://yt3.ggpht.com/a/AATXAJza1k9hVEBPojRz6WaH32BQZFrXmC5AT7zs_A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCC-_s-u1UrERPD3lN4ZWw0w","UCC-_s-u1UrERPD3lN4ZWw0w","TRUE","none","0","2020-04-24T07:25:47Z","2020-04-24T07:25:47Z","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"263","7cSKU4V5AKw","To achieve any goal, just start and continue and don&#39;t think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","To achieve any goal, just start and continue and don't think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","i can 20 min","https://yt3.ggpht.com/a/AATXAJwBXMPWq47_T253wkFJeVz31JX4ghwUIOoHzg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4-JQwaM0Hm_QOsh3IsOwYg","UC4-JQwaM0Hm_QOsh3IsOwYg","TRUE","none","0","2020-04-24T07:17:41Z","2020-04-24T07:17:41Z","UgzSAKURYS58lQodcTR4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"264","7cSKU4V5AKw","To achieve any goal, just start and continue and don&#39;t think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","To achieve any goal, just start and continue and don't think about not having a plan and equipment at all. Because everything is provided on the way. Just keep going for forty days and ask God for help. Of course, I am the last sentence. I did not say it with faith. But you try.","i can 20 min","https://yt3.ggpht.com/a/AATXAJwBXMPWq47_T253wkFJeVz31JX4ghwUIOoHzg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4-JQwaM0Hm_QOsh3IsOwYg","UC4-JQwaM0Hm_QOsh3IsOwYg","TRUE","none","0","2020-04-24T07:17:41Z","2020-04-24T07:17:41Z","UgzSAKURYS58lQodcTR4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"265","7cSKU4V5AKw","Dude, a full workout! Thank you !!","Dude, a full workout! Thank you !!","Adam khan","https://yt3.ggpht.com/a/AATXAJybrwD4yVvTK7Y5FimpOVcBbJUVfkHdym4B0w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTR90ak-gpwSG88iBNS4XnQ","UCTR90ak-gpwSG88iBNS4XnQ","TRUE","none","0","2020-04-23T21:54:43Z","2020-04-23T21:54:43Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"266","7cSKU4V5AKw","Dude, a full workout! Thank you !!","Dude, a full workout! Thank you !!","Adam khan","https://yt3.ggpht.com/a/AATXAJybrwD4yVvTK7Y5FimpOVcBbJUVfkHdym4B0w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTR90ak-gpwSG88iBNS4XnQ","UCTR90ak-gpwSG88iBNS4XnQ","TRUE","none","0","2020-04-23T21:54:43Z","2020-04-23T21:54:43Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"267","7cSKU4V5AKw","K, will do 2x this week.","K, will do 2x this week.","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-27T19:17:44Z","2020-04-27T19:17:44Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797yETSGspfD","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"268","7cSKU4V5AKw","K, will do 2x this week.","K, will do 2x this week.","Roland D. Castor","https://yt3.ggpht.com/a/AATXAJwtVCXpvUXee2heP5EGztN20bG61NNpvs3bcw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJQduega2kAquL8bMgM9Tfw","UCJQduega2kAquL8bMgM9Tfw","TRUE","none","0","2020-04-27T19:17:44Z","2020-04-27T19:17:44Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797yETSGspfD","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"269","7cSKU4V5AKw","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","1","2020-04-27T15:12:42Z","2020-04-27T15:12:42Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797xnQo3omDc","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"270","7cSKU4V5AKw","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Roland D. Castor it does!! Just be consistent with the routines. 3x per week is a good number to aim for.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","1","2020-04-27T15:12:42Z","2020-04-27T15:12:42Z","UgyNQm0oQVi-6xvsyal4AaABAg.97w5CdE5B8797xnQo3omDc","UgyNQm0oQVi-6xvsyal4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"271","7cSKU4V5AKw","Yeah that&#39;s what these videos do.","Yeah that's what these videos do.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:55:41Z","2020-04-24T14:55:41Z","Ugx7wiLLmXUi2mU6a1x4AaABAg.97pEbMRtlqx97q25SOuJc1","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"272","7cSKU4V5AKw","Yeah that&#39;s what these videos do.","Yeah that's what these videos do.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:55:41Z","2020-04-24T14:55:41Z","Ugx7wiLLmXUi2mU6a1x4AaABAg.97pEbMRtlqx97q25SOuJc1","Ugx7wiLLmXUi2mU6a1x4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
"273","7cSKU4V5AKw","You&#39;re welcome, Adam! Enjoy.","You're welcome, Adam! Enjoy.","Man Flow Yoga","https://yt3.ggpht.com/a/AATXAJwb0sL4d7gCWbcvmB_PWL2ClOCfJE4Qmm7TtA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjUb0pALtzJwPDu67lkqHdA","UCjUb0pALtzJwPDu67lkqHdA","TRUE","none","0","2020-04-24T14:47:11Z","2020-04-24T14:47:11Z","UgyLQ-_wSxkLhkTAwBZ4AaABAg.97oDFh8aSIf97q17DsFRSZ","UgyLQ-_wSxkLhkTAwBZ4AaABAg",NA,2020-04-23 18:30:01,"Knee Pain Relief Workout | Simple Knee Strengthening Exercises | #yogaformen","Man Flow Yoga"
